file,model,language,n,has_boxed,extracted,correct,extracted_but_wrong,unparsed
logs/2026-07-23T16-15-57-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_DosxTLiuG5ByeNH5VQcgTD.eval,vllm/Qwen/Qwen2.5-32B-Instruct,dan,500,500,500,467,33,0
logs/2026-07-23T16-15-57-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_PQd63sxnPzpUbLLbkN5wyy.eval,vllm/Qwen/Qwen2.5-32B-Instruct,eng,500,500,500,485,15,0
logs/2026-07-23T16-15-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_iv6N5bBuJY4U5r3jN927hq.eval,vllm/Qwen/Qwen2.5-32B-Instruct,ara,500,500,500,465,35,0
logs/2026-07-23T16-15-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_dPsubczHTh4odQ8XFutDsx.eval,vllm/Qwen/Qwen2.5-32B-Instruct,deu,500,500,500,441,59,0
logs/2026-07-23T16-15-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_MZ4WxhDrCqjrNpzmXNqF6B.eval,vllm/Qwen/Qwen2.5-32B-Instruct,fra,500,500,500,455,45,0
logs/2026-07-23T16-15-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_DA2Q6wn3GaNmom5PWCHGFD.eval,vllm/Qwen/Qwen2.5-32B-Instruct,hin,500,500,500,450,50,0
logs/2026-07-23T16-15-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_5gXxacWtmhdhCugLx4gHts.eval,vllm/Qwen/Qwen2.5-32B-Instruct,isl,500,500,500,422,78,0
logs/2026-07-23T16-15-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_JJnbzp7AE8DsVRLkXhJQt6.eval,vllm/Qwen/Qwen2.5-32B-Instruct,ita,500,500,500,467,33,0
logs/2026-07-23T16-15-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_WhS7awy8dzJShcNyCTpsWg.eval,vllm/Qwen/Qwen2.5-32B-Instruct,mar,500,500,500,364,136,0
logs/2026-07-23T16-15-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_hwBDvYtDdXhkpNjip7bSnT.eval,vllm/Qwen/Qwen2.5-32B-Instruct,est,500,500,500,433,67,0
logs/2026-07-23T16-15-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_S7Nxpffgq2YGkYn37akgex.eval,vllm/Qwen/Qwen2.5-32B-Instruct,jpn,500,500,500,451,49,0
logs/2026-07-23T16-15-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_FczpiBTAiRQJD6B3F2DCw2.eval,vllm/Qwen/Qwen2.5-32B-Instruct,nld,500,500,500,450,50,0
logs/2026-07-23T16-15-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_SfLnMd5PorWgyDX6Q9ekj5.eval,vllm/Qwen/Qwen2.5-32B-Instruct,rus,500,500,500,434,66,0
logs/2026-07-23T16-15-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_j28BNarAuas2jXKBBKNwz6.eval,vllm/Qwen/Qwen2.5-32B-Instruct,ukr,500,500,500,446,54,0
logs/2026-07-23T16-15-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_kzWft2oVa8q4BQZUwtDQct.eval,vllm/Qwen/Qwen2.5-32B-Instruct,zho,500,500,500,478,22,0
logs/2026-07-23T16-59-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_UonPkFZ3KWJHUGSheKc6yS.eval,vllm/Qwen/Qwen2.5-72B-Instruct,dan,500,500,500,467,33,0
logs/2026-07-23T16-59-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_EkCCvXz4DvKxgMNHMNY8nu.eval,vllm/Qwen/Qwen2.5-72B-Instruct,deu,500,500,500,453,47,0
logs/2026-07-23T16-59-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_EtM7t4t94cz3hyRdFyn4Hs.eval,vllm/Qwen/Qwen2.5-72B-Instruct,eng,500,500,500,488,12,0
logs/2026-07-23T16-59-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_RoeH8ivdhNvavMVsrs57jM.eval,vllm/Qwen/Qwen2.5-72B-Instruct,isl,500,500,500,444,56,0
logs/2026-07-23T16-59-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_gzoZ5sohaXiJ2WrsPrz7Mo.eval,vllm/Qwen/Qwen2.5-72B-Instruct,ara,500,500,500,472,28,0
logs/2026-07-23T16-59-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_AyHLYFzoBug4xsLMEnVj8R.eval,vllm/Qwen/Qwen2.5-72B-Instruct,fra,500,500,500,462,38,0
logs/2026-07-23T16-59-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_DvwntJhubMnDxHFuxv3FXf.eval,vllm/Qwen/Qwen2.5-72B-Instruct,hin,500,500,500,457,43,0
logs/2026-07-23T16-59-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_N9HvyeYFhbF4gGyqgDFyeT.eval,vllm/Qwen/Qwen2.5-72B-Instruct,ita,500,500,500,472,28,0
logs/2026-07-23T16-59-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_GTtWL8wRokZvkqeYrMChs4.eval,vllm/Qwen/Qwen2.5-72B-Instruct,mar,500,500,500,406,94,0
logs/2026-07-23T16-59-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_94N3tq5TBh6tGZwdnoHXdf.eval,vllm/Qwen/Qwen2.5-72B-Instruct,nld,500,500,500,454,46,0
logs/2026-07-23T16-59-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_gUagKFouQSUtQFbKyRBfnk.eval,vllm/Qwen/Qwen2.5-72B-Instruct,rus,500,500,500,435,65,0
logs/2026-07-23T16-59-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_2A8ZUNwSEuy8DJ34eJ3TDK.eval,vllm/Qwen/Qwen2.5-72B-Instruct,zho,500,500,500,472,28,0
logs/2026-07-23T16-59-09-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_8RLU4QmWXGRKVLYRH4isfU.eval,vllm/Qwen/Qwen2.5-72B-Instruct,est,500,500,500,441,59,0
logs/2026-07-23T16-59-09-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_mZt69UhyHLpmYiDVDvchdi.eval,vllm/Qwen/Qwen2.5-72B-Instruct,jpn,500,500,500,460,40,0
logs/2026-07-23T16-59-09-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_RNXn9T29nXMBueSf5hhm7Y.eval,vllm/Qwen/Qwen2.5-72B-Instruct,ukr,500,500,500,449,51,0
logs/2026-07-23T18-24-35-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_BQDkt9ChmJaLmVegffRXS8.eval,vllm/Qwen/Qwen3-0.6B,eng,500,500,500,386,114,0
logs/2026-07-23T18-24-36-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_hGwfU6tRCFscqpU2ZCkD6X.eval,vllm/Qwen/Qwen3-0.6B,dan,500,499,499,231,268,0
logs/2026-07-23T18-24-36-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_Zwa87xbz3rj5P5uLad3K6Q.eval,vllm/Qwen/Qwen3-0.6B,deu,500,500,500,294,206,0
logs/2026-07-23T18-24-36-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_FkrdJkmcrx2idea28gNPWz.eval,vllm/Qwen/Qwen3-0.6B,isl,500,482,491,65,426,0
logs/2026-07-23T18-24-37-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_BxAZ2oQ8dnRCtPV3ikWc7d.eval,vllm/Qwen/Qwen3-0.6B,ara,500,500,500,209,291,0
logs/2026-07-23T18-24-37-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_NQdgAQ6MPUR2potuBxAt7i.eval,vllm/Qwen/Qwen3-0.6B,fra,500,500,500,297,203,0
logs/2026-07-23T18-24-37-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_NrMAnAHvwEVxPL4dQhG2bM.eval,vllm/Qwen/Qwen3-0.6B,hin,500,500,500,136,364,0
logs/2026-07-23T18-24-37-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_P8BMCZNG67aaPSPvtdcEBv.eval,vllm/Qwen/Qwen3-0.6B,mar,500,498,500,61,439,0
logs/2026-07-23T18-24-38-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_4HoGHASoziehigAy2mkVWD.eval,vllm/Qwen/Qwen3-0.6B,ita,500,500,500,310,190,0
logs/2026-07-23T18-24-38-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_YaJCQuJW6xPfZsCmanraC2.eval,vllm/Qwen/Qwen3-0.6B,nld,500,500,500,295,205,0
logs/2026-07-23T18-24-38-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_Qr2cAXUzCZ9nfbDRoMvJRL.eval,vllm/Qwen/Qwen3-0.6B,rus,500,500,500,253,247,0
logs/2026-07-23T18-24-38-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_354woPK98QdZ99F9pXTXST.eval,vllm/Qwen/Qwen3-0.6B,zho,500,500,500,322,178,0
logs/2026-07-23T18-24-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_W3zxhqGaA7fqiJabiVeD7k.eval,vllm/Qwen/Qwen3-0.6B,est,500,499,500,85,415,0
logs/2026-07-23T18-24-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_H6VDPBgv8cjYQjiNjQNiRJ.eval,vllm/Qwen/Qwen3-0.6B,jpn,500,500,500,267,233,0
logs/2026-07-23T18-24-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_WctbtjsncqAANHKEMYQsF9.eval,vllm/Qwen/Qwen3-0.6B,ukr,500,498,498,236,262,0
logs/2026-07-23T21-29-16-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_fhNCzdwH3GVtP3FKTTy7S9.eval,vllm/Qwen/Qwen3-0.6B,eng,500,500,500,284,216,0
logs/2026-07-23T21-29-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_SJBQDyX5EtUntkNoBSQnpr.eval,vllm/Qwen/Qwen3-0.6B,ara,500,496,497,98,399,0
logs/2026-07-23T21-29-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_EThmXmVrnXp7SfmMFQFbj3.eval,vllm/Qwen/Qwen3-0.6B,dan,500,497,497,99,398,0
logs/2026-07-23T21-29-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_NEBw4hNaoqjuqcw9SA4fXf.eval,vllm/Qwen/Qwen3-0.6B,deu,500,500,499,146,353,0
logs/2026-07-23T21-29-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_eMZeHSG5QK8CL9rbpw2FEU.eval,vllm/Qwen/Qwen3-0.6B,hin,500,450,493,21,472,0
logs/2026-07-23T21-29-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_DaDWqxLHCxRp48dVPvwf9s.eval,vllm/Qwen/Qwen3-0.6B,isl,500,350,447,14,433,0
logs/2026-07-23T21-29-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_5N8HZpmfT8vk3axmPFGvym.eval,vllm/Qwen/Qwen3-0.6B,fra,500,500,500,167,333,0
logs/2026-07-23T21-29-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_3JzmcUskS5YunTqJuX3VMF.eval,vllm/Qwen/Qwen3-0.6B,ita,500,499,497,143,354,0
logs/2026-07-23T21-29-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_FgHBsVFZXRLt9RN9efca99.eval,vllm/Qwen/Qwen3-0.6B,mar,500,452,496,12,484,0
logs/2026-07-23T21-29-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_LzT3h6mr3uVdMg6arbTvvu.eval,vllm/Qwen/Qwen3-0.6B,nld,500,497,498,132,366,0
logs/2026-07-23T21-29-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_9JKzcmYGBK3J49YvVrEayN.eval,vllm/Qwen/Qwen3-0.6B,rus,500,500,500,172,328,0
logs/2026-07-23T21-29-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_8nGcsdd5hcxuSVN4kn2E7i.eval,vllm/Qwen/Qwen3-0.6B,zho,500,497,496,191,305,0
logs/2026-07-23T21-29-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_NTuPuuVek8TN2BXXe2Fvi6.eval,vllm/Qwen/Qwen3-0.6B,est,500,498,498,14,484,0
logs/2026-07-23T21-29-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_Jz8nN9yXdhwLy3xAf8EfGG.eval,vllm/Qwen/Qwen3-0.6B,jpn,500,500,500,134,366,0
logs/2026-07-23T21-29-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_23QhmeYhVSuyifujC4wdt6.eval,vllm/Qwen/Qwen3-0.6B,ukr,500,499,500,132,368,0
logs/2026-07-23T22-08-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_avSgMLEUthfESbj4p3YSv2.eval,vllm/Qwen/Qwen3-1.7B,dan,500,500,500,397,103,0
logs/2026-07-23T22-08-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_AJn3jr3QswUR8SjjroXZvY.eval,vllm/Qwen/Qwen3-1.7B,eng,500,500,500,453,47,0
logs/2026-07-23T22-08-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_kpRYuUGvY5F9rZCNYzd4Y6.eval,vllm/Qwen/Qwen3-1.7B,ara,500,500,500,385,115,0
logs/2026-07-23T22-08-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_crQsVdE7g9GBGsQaVJhicC.eval,vllm/Qwen/Qwen3-1.7B,deu,500,500,500,401,99,0
logs/2026-07-23T22-08-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_6hDdXExBnos4atR664kZhs.eval,vllm/Qwen/Qwen3-1.7B,hin,500,500,500,353,147,0
logs/2026-07-23T22-08-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_hunb4GiNHcMYb3FCLNWf6F.eval,vllm/Qwen/Qwen3-1.7B,isl,500,500,500,212,288,0
logs/2026-07-23T22-08-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_mA8uHgEVYpepEQCH2cgsuA.eval,vllm/Qwen/Qwen3-1.7B,mar,500,500,500,290,210,0
logs/2026-07-23T22-08-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_nWpMgy8Y9QkFFUzvX5MfFk.eval,vllm/Qwen/Qwen3-1.7B,fra,500,500,500,414,86,0
logs/2026-07-23T22-08-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_edkTK8RzqAtiqygA32q8T5.eval,vllm/Qwen/Qwen3-1.7B,ita,500,500,500,418,82,0
logs/2026-07-23T22-08-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_KmcCo5upRgLa4kqmw5CrQ2.eval,vllm/Qwen/Qwen3-1.7B,jpn,500,490,500,398,102,0
logs/2026-07-23T22-08-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_CPpKDU3JrhWMaKiCqSSBuu.eval,vllm/Qwen/Qwen3-1.7B,nld,500,500,500,411,89,0
logs/2026-07-23T22-08-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_EohuiDamUMGQxYRANmCrL2.eval,vllm/Qwen/Qwen3-1.7B,rus,500,500,500,385,115,0
logs/2026-07-23T22-08-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_gALNAUaDFY585zswJVwpj2.eval,vllm/Qwen/Qwen3-1.7B,ukr,500,500,500,402,98,0
logs/2026-07-23T22-08-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_NScd49FbWTPD9nDTkGmpry.eval,vllm/Qwen/Qwen3-1.7B,zho,500,500,500,434,66,0
logs/2026-07-23T22-08-15-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_AbqSCUCQDzgkhywbd3sVkJ.eval,vllm/Qwen/Qwen3-1.7B,est,500,496,498,310,188,0
logs/2026-07-24T01-35-11-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_P8NhGWhZenxFfdemcNAEpQ.eval,vllm/Qwen/Qwen3-1.7B,eng,500,500,500,420,80,0
logs/2026-07-24T01-35-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_Gv3KfKWW8GFexzYMMMqgG9.eval,vllm/Qwen/Qwen3-1.7B,dan,500,500,500,301,199,0
logs/2026-07-24T01-35-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_TtmaM6mEYMknqEAiUSACZi.eval,vllm/Qwen/Qwen3-1.7B,deu,500,500,500,323,177,0
logs/2026-07-24T01-35-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_c77ft6xyqhQoiTRPHP9WFf.eval,vllm/Qwen/Qwen3-1.7B,isl,500,492,495,117,378,0
logs/2026-07-24T01-35-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_XGDwtMcxespG6L2PkPo4F4.eval,vllm/Qwen/Qwen3-1.7B,ara,500,500,500,281,219,0
logs/2026-07-24T01-35-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_mqSVrsPhyiD3eEoMXaGLpx.eval,vllm/Qwen/Qwen3-1.7B,fra,500,500,500,347,153,0
logs/2026-07-24T01-35-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_jSaehmCR7LsBsHyiDCk5WX.eval,vllm/Qwen/Qwen3-1.7B,hin,500,500,500,242,258,0
logs/2026-07-24T01-35-13-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_3EF9beBuwnPUNfTiQgppBv.eval,vllm/Qwen/Qwen3-1.7B,mar,500,500,500,158,342,0
logs/2026-07-24T01-35-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_R8wSVuehyPGmz9zr4Fiofu.eval,vllm/Qwen/Qwen3-1.7B,ita,500,500,500,333,167,0
logs/2026-07-24T01-35-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_bD8Yve6YkbjszeRT6uSUjR.eval,vllm/Qwen/Qwen3-1.7B,nld,500,500,500,329,171,0
logs/2026-07-24T01-35-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_h5SUahkSkEufw38j4jmZYV.eval,vllm/Qwen/Qwen3-1.7B,rus,500,500,500,326,174,0
logs/2026-07-24T01-35-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_65zUzGy8SYUDGbZcfnDQHB.eval,vllm/Qwen/Qwen3-1.7B,zho,500,500,500,370,130,0
logs/2026-07-24T01-35-15-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_SZd2cd4ubhEK2QukZKHu7Z.eval,vllm/Qwen/Qwen3-1.7B,est,500,499,499,194,305,0
logs/2026-07-24T01-35-15-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_6beKbKYmtQtyFsfxAtQpGk.eval,vllm/Qwen/Qwen3-1.7B,jpn,500,500,500,277,223,0
logs/2026-07-24T01-35-15-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_Lef5VNaEaKe3jCT7KtvpJv.eval,vllm/Qwen/Qwen3-1.7B,ukr,500,500,500,299,201,0
logs/2026-07-24T03-31-57-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_CUhaz2ogTMkA9jjskLa3bv.eval,vllm/Qwen/Qwen3-4B,dan,500,500,500,451,49,0
logs/2026-07-24T03-31-57-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_HS2EnwDtGXRURTVrY4xnJZ.eval,vllm/Qwen/Qwen3-4B,deu,500,500,500,451,49,0
logs/2026-07-24T03-31-57-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_NKoSqEUJZKJaGiNJXzsA6M.eval,vllm/Qwen/Qwen3-4B,eng,500,500,500,474,26,0
logs/2026-07-24T03-31-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_MAuB3GCAf2g6z5Cuuj3GTA.eval,vllm/Qwen/Qwen3-4B,ara,500,500,500,454,46,0
logs/2026-07-24T03-31-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_UzTYeqXkXWaq687SXfqUUN.eval,vllm/Qwen/Qwen3-4B,hin,500,500,500,444,56,0
logs/2026-07-24T03-31-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_3sjpdFVa3dJ7hj4ozech4N.eval,vllm/Qwen/Qwen3-4B,isl,500,500,500,375,125,0
logs/2026-07-24T03-31-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_h7pi72JXq5TiqDypmBHhmC.eval,vllm/Qwen/Qwen3-4B,mar,500,500,500,405,95,0
logs/2026-07-24T03-31-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_HGztginZrS4Neev5hrVfTx.eval,vllm/Qwen/Qwen3-4B,fra,500,500,500,451,49,0
logs/2026-07-24T03-31-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_6oSgDaz3q7xT2NntdRvTqn.eval,vllm/Qwen/Qwen3-4B,ita,500,500,500,459,41,0
logs/2026-07-24T03-31-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_NDiE8nYMSHxZqvtm7aLDjt.eval,vllm/Qwen/Qwen3-4B,nld,500,500,500,450,50,0
logs/2026-07-24T03-32-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_GFXrppJrgqzDq2wEBTT4c3.eval,vllm/Qwen/Qwen3-4B,jpn,500,500,500,454,46,0
logs/2026-07-24T03-32-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_SauKeAoiDbRGRAA5BaMxQU.eval,vllm/Qwen/Qwen3-4B,rus,500,500,500,443,57,0
logs/2026-07-24T03-32-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_efxe3KGAwcna9sdrFFuqAz.eval,vllm/Qwen/Qwen3-4B,ukr,500,500,500,443,57,0
logs/2026-07-24T03-32-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_7o49rPmx2vRGw227PdsxtV.eval,vllm/Qwen/Qwen3-4B,zho,500,499,499,451,48,0
logs/2026-07-24T03-32-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_fVEgm5JB4DoZLyhB5CiSxw.eval,vllm/Qwen/Qwen3-4B,est,500,500,500,417,83,0
logs/2026-07-24T06-27-47-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_eZNZqdyzXN62FQ96XjdL2V.eval,vllm/Qwen/Qwen3-4B,dan,500,500,500,427,73,0
